hostAddress,port,ipProtocol,appProtocol,totalIdentities,totalHits,totalAllowed,totalBlocked,associatedPrivateResources,firstSeen,lastSeen,label
10.18.96.131,53392,UDP,stun-nat,1,1,1,0,,19/05/2025 14:52:32 BST,19/05/2025 14:52:32 BST,NOT_REVIEWED
10.18.96.131,63042,UDP,stun-nat,1,1,1,0,,30/04/2025 16:40:50 BST,30/04/2025 16:40:50 BST,NOT_REVIEWED
10.18.96.131,63042,UDP,stun-nat,1,1,1,0,,30/04/2025 16:40:50 BST,30/04/2025 16:40:50 BST,NOT_REVIEWED
10.18.96.158,7680,TCP,Microsoft Windows Update,1,84,84,0,,09/05/2025 10:22:27 BST,13/05/2025 17:02:49 BST,NOT_REVIEWED
10.18.96.160,137,UDP,netbios-ns,1,2,2,0,,01/05/2025 9:14:58 BST,01/05/2025 9:15:01 BST,NOT_REVIEWED
10.18.96.160,80,TCP,http,1,1,1,0,,01/05/2025 9:15:04 BST,01/05/2025 9:15:04 BST,NOT_REVIEWED
10.18.96.176,54558,UDP,stun-nat,1,1,1,0,,30/04/2025 17:24:45 BST,30/04/2025 17:24:45 BST,NOT_REVIEWED
10.18.96.219,7680,TCP,Microsoft Windows Update,1,256,256,0,,13/05/2025 9:15:47 BST,13/05/2025 17:01:31 BST,NOT_REVIEWED
10.18.96.31,3389,UDP,,1,4,4,0,,08/05/2025 15:20:05 BST,29/05/2025 19:52:05 BST,NOT_REVIEWED
10.18.96.31,3389,TCP,RDP,1,4,4,0,,01/05/2025 14:13:40 BST,29/05/2025 22:21:57 BST,NOT_REVIEWED
10.18.96.48,7680,TCP,Microsoft Windows Update,1,4,4,0,,13/05/2025 15:16:38 BST,13/05/2025 17:03:07 BST,NOT_REVIEWED
10.18.96.90,7680,TCP,Microsoft Windows Update,1,187,187,0,,13/05/2025 9:55:28 BST,13/05/2025 16:58:08 BST,NOT_REVIEWED
10.18.97.16,7680,TCP,Microsoft Windows Update,1,421,421,0,,09/05/2025 10:41:47 BST,13/05/2025 17:03:02 BST,NOT_REVIEWED
10.18.97.232,161,UDP,snmp,1,2833,2833,0,,30/04/2025 1:02:23 BST,29/05/2025 22:20:44 BST,NOT_REVIEWED
10.184.146.254,54898,UDP,stun-nat,1,1,1,0,,30/04/2025 16:59:34 BST,30/04/2025 16:59:34 BST,NOT_REVIEWED
10.187.111.110,64163,TCP,DCE/RPC,2,11864,11864,0,,30/04/2025 15:03:08 BST,17/05/2025 13:56:38 BST,NOT_REVIEWED
10.187.111.110,80,TCP,http,4,6531,6531,0,,30/04/2025 1:01:54 BST,30/05/2025 0:58:33 BST,NOT_REVIEWED
10.187.111.110,8321,TCP,,4,5684,5684,0,,30/04/2025 1:02:54 BST,30/05/2025 0:52:18 BST,NOT_REVIEWED
10.187.111.110,135,TCP,DCE/RPC,2,3133,3133,0,,30/04/2025 15:37:46 BST,29/05/2025 17:08:23 BST,NOT_REVIEWED
10.187.111.110,50604,TCP,DCE/RPC,2,245,245,0,,28/05/2025 15:36:55 BST,29/05/2025 17:09:19 BST,NOT_REVIEWED
10.187.111.110,50604,TCP,,1,34,34,0,,28/05/2025 20:48:29 BST,28/05/2025 21:08:13 BST,NOT_REVIEWED
10.187.111.110,135,TCP,epmap,1,25,25,0,,01/05/2025 15:07:48 BST,01/05/2025 15:07:55 BST,NOT_REVIEWED
10.187.111.110,64163,TCP,,2,20,20,0,,30/04/2025 16:24:04 BST,16/05/2025 22:27:30 BST,NOT_REVIEWED
10.187.111.110,50604,TCP,,1,7,7,0,,28/05/2025 20:36:43 BST,28/05/2025 21:08:13 BST,NOT_REVIEWED
10.187.111.110,135,TCP,,1,2,2,0,,13/05/2025 18:24:50 BST,13/05/2025 18:24:50 BST,NOT_REVIEWED
10.187.111.130,445,TCP,netbios-ssn,4,28,28,0,,30/04/2025 3:15:17 BST,29/05/2025 21:08:37 BST,NOT_REVIEWED
10.187.111.150,445,TCP,netbios-ssn,1,2,2,0,,01/05/2025 22:14:53 BST,29/05/2025 19:07:07 BST,NOT_REVIEWED
10.187.130.252,389,UDP,CLDAP,25,74,74,0,,30/04/2025 1:41:58 BST,29/05/2025 22:08:07 BST,NOT_REVIEWED
10.187.130.252,445,TCP,netbios-ssn,12,36,36,0,,30/04/2025 23:01:41 BST,29/05/2025 19:05:17 BST,NOT_REVIEWED
10.187.130.252,389,TCP,ldap,1,5,5,0,,23/05/2025 7:07:27 BST,23/05/2025 7:48:33 BST,NOT_REVIEWED
10.187.130.252,88,TCP,kerberos,1,3,3,0,,23/05/2025 6:50:34 BST,23/05/2025 6:51:41 BST,NOT_REVIEWED
10.187.130.252,3268,TCP,ldap,1,1,1,0,,23/05/2025 6:41:11 BST,23/05/2025 6:41:11 BST,NOT_REVIEWED
10.187.130.252,3268,TCP,ldap,1,1,1,0,,23/05/2025 6:41:11 BST,23/05/2025 6:41:11 BST,NOT_REVIEWED
10.187.130.252,3389,TCP,RDP,1,1,1,0,,09/05/2025 15:01:20 BST,09/05/2025 15:01:20 BST,NOT_REVIEWED
10.187.130.252,389,TCP,,1,1,1,0,,04/05/2025 11:42:02 BST,04/05/2025 11:42:02 BST,NOT_REVIEWED
10.187.130.252,3389,TCP,RDP,1,1,1,0,,09/05/2025 15:01:20 BST,09/05/2025 15:01:20 BST,NOT_REVIEWED
10.187.130.252,389,TCP,,1,1,1,0,,04/05/2025 11:42:02 BST,04/05/2025 11:42:02 BST,NOT_REVIEWED
10.187.2.252,88,TCP,kerberos,1,88,88,0,,01/05/2025 14:20:22 BST,29/05/2025 19:11:29 BST,NOT_REVIEWED
10.187.2.252,389,UDP,CLDAP,29,86,86,0,,30/04/2025 7:42:04 BST,29/05/2025 21:39:22 BST,NOT_REVIEWED
10.187.2.252,445,TCP,netbios-ssn,9,36,36,0,,01/05/2025 14:21:50 BST,30/05/2025 0:01:39 BST,NOT_REVIEWED
10.187.2.252,389,TCP,ldap,2,35,35,0,,01/05/2025 14:24:38 BST,29/05/2025 16:13:51 BST,NOT_REVIEWED
10.187.2.252,135,TCP,DCE/RPC,3,23,23,0,,01/05/2025 14:21:12 BST,29/05/2025 16:32:19 BST,NOT_REVIEWED
10.187.2.252,49667,TCP,LSARPC,1,10,10,0,,01/05/2025 14:21:12 BST,01/05/2025 22:17:19 BST,NOT_REVIEWED
10.187.2.252,51905,TCP,LSARPC,1,8,8,0,,29/05/2025 16:10:04 BST,29/05/2025 16:32:19 BST,NOT_REVIEWED
10.187.2.252,389,TCP,,2,7,7,0,,01/05/2025 14:20:22 BST,29/05/2025 16:09:09 BST,NOT_REVIEWED
10.187.2.252,49667,TCP,DCE/RPC,2,4,4,0,,01/05/2025 14:24:42 BST,13/05/2025 22:19:20 BST,NOT_REVIEWED
10.187.2.252,123,UDP,ntp,1,2,2,0,,28/05/2025 6:51:01 BST,28/05/2025 7:08:05 BST,NOT_REVIEWED
10.187.2.252,51905,TCP,DCE/RPC,1,2,2,0,,28/05/2025 6:51:23 BST,28/05/2025 6:52:29 BST,NOT_REVIEWED
10.187.2.252,111,UDP,,1,2,2,0,,14/05/2025 8:02:54 BST,14/05/2025 8:11:22 BST,NOT_REVIEWED
10.188.8.229,43800,UDP,stun-nat,1,1,1,0,,30/04/2025 7:34:38 BST,30/04/2025 7:34:38 BST,NOT_REVIEWED
10.188.8.229,43800,UDP,stun-nat,1,1,1,0,,30/04/2025 7:34:38 BST,30/04/2025 7:34:38 BST,NOT_REVIEWED
10.188.8.229,53223,UDP,stun-nat,1,1,1,0,,30/04/2025 8:20:15 BST,30/04/2025 8:20:15 BST,NOT_REVIEWED
10.188.8.229,47711,UDP,stun-nat,1,1,1,0,,30/04/2025 8:22:44 BST,30/04/2025 8:22:44 BST,NOT_REVIEWED
10.19.101.47,50164,UDP,stun-nat,1,1,1,0,,30/04/2025 7:40:15 BST,30/04/2025 7:40:15 BST,NOT_REVIEWED
10.19.101.47,50164,UDP,stun-nat,1,1,1,0,,30/04/2025 7:40:15 BST,30/04/2025 7:40:15 BST,NOT_REVIEWED
10.19.101.47,39761,UDP,stun-nat,1,1,1,0,,30/04/2025 8:07:31 BST,30/04/2025 8:07:31 BST,NOT_REVIEWED
10.190.112.132,137,UDP,netbios-ns,1,1,1,0,,13/05/2025 3:19:38 BST,13/05/2025 3:19:38 BST,NOT_REVIEWED
10.190.112.132,137,UDP,netbios-ns,1,1,1,0,,13/05/2025 3:19:38 BST,13/05/2025 3:19:38 BST,NOT_REVIEWED
10.190.126.5,1433,TCP,Microsoft Data Platform,1,26,26,0,,05/05/2025 9:31:59 BST,05/05/2025 21:16:08 BST,NOT_REVIEWED
10.190.126.7,6789,TCP,Microsoft Data Platform,1,1,1,0,,30/04/2025 1:05:02 BST,30/04/2025 1:05:02 BST,NOT_REVIEWED
10.190.127.112,63341,TCP,,1,4,4,0,,12/05/2025 17:14:56 BST,12/05/2025 19:20:32 BST,NOT_REVIEWED
10.190.127.112,27000,TCP,,1,2,2,0,,12/05/2025 17:14:55 BST,12/05/2025 17:20:28 BST,NOT_REVIEWED
10.190.127.29,445,TCP,netbios-ssn,7,228,228,0,,30/04/2025 12:08:46 BST,30/05/2025 0:04:08 BST,NOT_REVIEWED
10.190.127.29,139,TCP,netbios-ssn,3,4,4,0,,03/05/2025 2:19:39 BST,20/05/2025 20:12:09 BST,NOT_REVIEWED
10.190.127.31,445,TCP,netbios-ssn,7,157,157,0,,30/04/2025 16:08:19 BST,30/05/2025 0:04:02 BST,NOT_REVIEWED
10.190.127.31,139,TCP,netbios-ssn,1,5,5,0,,01/05/2025 17:34:42 BST,29/05/2025 19:38:33 BST,NOT_REVIEWED
10.190.127.31,445,TCP,,1,1,1,0,,07/05/2025 2:30:29 BST,07/05/2025 2:30:29 BST,NOT_REVIEWED
10.190.127.78,62112,TCP,DCE/RPC,1,991,991,0,,05/05/2025 16:41:00 BST,24/05/2025 4:40:36 BST,NOT_REVIEWED
10.190.127.78,135,TCP,DCE/RPC,1,406,406,0,,12/05/2025 17:13:37 BST,28/05/2025 4:19:22 BST,NOT_REVIEWED
10.190.127.78,57081,TCP,DCE/RPC,1,281,281,0,,24/05/2025 15:29:05 BST,29/05/2025 4:50:43 BST,NOT_REVIEWED
10.190.127.78,57081,TCP,,1,21,21,0,,24/05/2025 17:29:02 BST,28/05/2025 0:19:04 BST,NOT_REVIEWED
10.190.127.78,62112,TCP,,1,15,15,0,,14/05/2025 21:13:19 BST,24/05/2025 1:40:02 BST,NOT_REVIEWED
10.190.127.78,62112,TCP,net8-cman,1,3,3,0,,21/05/2025 2:37:11 BST,21/05/2025 3:21:39 BST,NOT_REVIEWED
10.190.127.97,445,TCP,netbios-ssn,1,2,2,0,,29/05/2025 21:02:21 BST,30/05/2025 0:19:10 BST,NOT_REVIEWED
10.190.130.253,53,UDP,dns,56,3341356,3341356,0,,30/04/2025 1:00:04 BST,30/05/2025 0:59:59 BST,NOT_REVIEWED
10.190.130.253,53,TCP,dns,54,562,562,0,,30/04/2025 2:01:50 BST,30/05/2025 0:29:37 BST,NOT_REVIEWED
10.190.130.253,53,TCP,,2,5,5,0,,02/05/2025 16:37:05 BST,12/05/2025 20:12:54 BST,NOT_REVIEWED
10.190.130.254,389,TCP,ldap,1,332,332,0,,02/05/2025 17:59:22 BST,06/05/2025 11:22:42 BST,NOT_REVIEWED
10.190.130.254,88,TCP,kerberos,2,197,197,0,,02/05/2025 18:06:46 BST,23/05/2025 7:40:55 BST,NOT_REVIEWED
10.190.130.254,389,UDP,CLDAP,35,191,191,0,,30/04/2025 2:01:50 BST,29/05/2025 21:39:27 BST,NOT_REVIEWED
10.190.130.254,135,TCP,DCE/RPC,2,88,88,0,,02/05/2025 18:06:58 BST,06/05/2025 8:23:56 BST,NOT_REVIEWED
10.190.130.254,445,TCP,netbios-ssn,13,52,52,0,,30/04/2025 9:09:00 BST,30/05/2025 0:01:50 BST,NOT_REVIEWED
10.190.130.254,49667,TCP,DCE/RPC,2,35,35,0,,02/05/2025 18:06:58 BST,06/05/2025 8:24:16 BST,NOT_REVIEWED
10.190.130.254,61425,TCP,ms-netlogon,2,30,30,0,,02/05/2025 18:07:22 BST,04/05/2025 11:22:35 BST,NOT_REVIEWED
10.190.130.254,49667,TCP,LSARPC,2,24,24,0,,02/05/2025 18:08:45 BST,04/05/2025 11:25:19 BST,NOT_REVIEWED
10.190.130.254,3268,TCP,ldap,2,23,23,0,,02/05/2025 18:58:08 BST,06/05/2025 7:17:41 BST,NOT_REVIEWED
10.190.130.254,389,TCP,,1,10,10,0,,02/05/2025 17:59:15 BST,05/05/2025 20:48:18 BST,NOT_REVIEWED
10.190.130.254,61425,TCP,DCE/RPC,1,9,9,0,,02/05/2025 19:02:03 BST,04/05/2025 11:20:49 BST,NOT_REVIEWED
10.190.130.254,123,UDP,ntp,1,4,4,0,,02/05/2025 18:06:27 BST,05/05/2025 20:24:46 BST,NOT_REVIEWED
10.190.130.254,111,UDP,,1,2,2,0,,14/05/2025 8:02:16 BST,14/05/2025 8:10:43 BST,NOT_REVIEWED
10.190.130.254,3389,TCP,RDP,1,1,1,0,,15/05/2025 14:04:53 BST,15/05/2025 14:04:53 BST,NOT_REVIEWED
10.190.130.254,464,TCP,kpasswd,1,1,1,0,,04/05/2025 11:05:49 BST,04/05/2025 11:05:49 BST,NOT_REVIEWED
10.190.130.254,3389,TCP,RDP,1,1,1,0,,15/05/2025 14:04:53 BST,15/05/2025 14:04:53 BST,NOT_REVIEWED
10.190.2.253,53,UDP,dns,57,4346671,4346671,0,,30/04/2025 1:00:00 BST,30/05/2025 0:59:59 BST,NOT_REVIEWED
10.190.2.253,53,TCP,,9,63548,63548,0,,30/04/2025 1:00:04 BST,30/05/2025 0:38:16 BST,NOT_REVIEWED
10.190.2.253,53,TCP,dns,58,3537,3537,0,,30/04/2025 1:04:22 BST,30/05/2025 0:56:18 BST,NOT_REVIEWED
10.190.2.253,111,UDP,,1,1,1,0,,28/05/2025 14:27:42 BST,28/05/2025 14:27:42 BST,NOT_REVIEWED
10.190.2.254,389,TCP,ldap,8,139738,139738,0,,30/04/2025 1:06:48 BST,30/05/2025 0:59:44 BST,NOT_REVIEWED
10.190.2.254,88,TCP,kerberos,9,29021,29021,0,,30/04/2025 1:04:57 BST,30/05/2025 0:55:33 BST,NOT_REVIEWED
10.190.2.254,135,TCP,DCE/RPC,8,15457,15457,0,,30/04/2025 1:03:35 BST,30/05/2025 0:55:44 BST,NOT_REVIEWED
10.190.2.254,389,UDP,CLDAP,36,8202,8202,0,,30/04/2025 1:05:50 BST,30/05/2025 0:55:25 BST,NOT_REVIEWED
10.190.2.254,58474,TCP,DCE/RPC,6,6443,6443,0,,30/04/2025 1:45:23 BST,24/05/2025 5:42:05 BST,NOT_REVIEWED
10.190.2.254,58474,TCP,LSARPC,6,3832,3832,0,,30/04/2025 1:03:35 BST,24/05/2025 5:13:35 BST,NOT_REVIEWED
10.190.2.254,389,TCP,,8,2343,2343,0,,30/04/2025 1:13:00 BST,30/05/2025 0:52:07 BST,NOT_REVIEWED
10.190.2.254,49667,TCP,DCE/RPC,7,2319,2319,0,,24/05/2025 6:36:59 BST,30/05/2025 0:55:57 BST,NOT_REVIEWED
10.190.2.254,445,TCP,netbios-ssn,20,1362,1362,0,,30/04/2025 1:04:39 BST,30/05/2025 0:24:17 BST,NOT_REVIEWED
10.190.2.254,123,UDP,ntp,9,1297,1297,0,,30/04/2025 1:04:40 BST,30/05/2025 0:58:48 BST,NOT_REVIEWED
10.190.2.254,49667,TCP,LSARPC,7,1178,1178,0,,24/05/2025 6:30:14 BST,30/05/2025 0:52:06 BST,NOT_REVIEWED
10.190.2.254,3268,TCP,ldap,8,1043,1043,0,,30/04/2025 11:58:32 BST,29/05/2025 22:39:42 BST,NOT_REVIEWED
10.190.2.254,58482,TCP,ms-netlogon,6,545,545,0,,30/04/2025 2:11:24 BST,24/05/2025 4:49:06 BST,NOT_REVIEWED
10.190.2.254,58825,TCP,ms-netlogon,7,167,167,0,,24/05/2025 6:45:43 BST,30/05/2025 0:29:43 BST,NOT_REVIEWED
10.190.2.254,58482,TCP,DCE/RPC,6,30,30,0,,30/04/2025 13:29:09 BST,23/05/2025 19:40:08 BST,NOT_REVIEWED
10.190.2.254,58825,TCP,DCE/RPC,7,10,10,0,,26/05/2025 2:42:17 BST,29/05/2025 17:22:34 BST,NOT_REVIEWED
10.190.2.254,135,TCP,epmap,5,7,7,0,,02/05/2025 23:07:08 BST,28/05/2025 21:46:23 BST,NOT_REVIEWED
10.190.2.254,389,TCP,,2,5,5,0,,08/05/2025 14:11:27 BST,29/05/2025 21:55:00 BST,NOT_REVIEWED
10.190.2.254,139,TCP,netbios-ssn,2,3,3,0,,15/05/2025 21:06:52 BST,29/05/2025 17:31:20 BST,NOT_REVIEWED
10.190.2.254,445,TCP,,2,2,2,0,,13/05/2025 15:19:23 BST,13/05/2025 15:19:23 BST,NOT_REVIEWED
10.190.2.254,111,UDP,,1,2,2,0,,14/05/2025 7:56:12 BST,14/05/2025 8:04:40 BST,NOT_REVIEWED
10.190.2.254,52804,UDP,,1,1,1,0,,08/05/2025 4:54:52 BST,08/05/2025 4:54:52 BST,NOT_REVIEWED
10.190.2.254,52804,UDP,,1,1,1,0,,08/05/2025 4:54:52 BST,08/05/2025 4:54:52 BST,NOT_REVIEWED
10.190.2.254,137,UDP,netbios-ns,1,1,1,0,,28/05/2025 22:49:47 BST,28/05/2025 22:49:47 BST,NOT_REVIEWED
10.190.223.35,135,TCP,epmap,3,3,3,0,,06/05/2025 15:52:13 BST,26/05/2025 3:26:34 BST,NOT_REVIEWED
10.190.223.35,55580,TCP,DCE/RPC,1,1,1,0,,12/05/2025 11:49:51 BST,12/05/2025 11:49:51 BST,NOT_REVIEWED
10.190.223.35,55580,TCP,DCE/RPC,1,1,1,0,,12/05/2025 11:49:51 BST,12/05/2025 11:49:51 BST,NOT_REVIEWED
10.190.234.137,445,TCP,netbios-ssn,1,11,11,0,,05/05/2025 10:01:02 BST,05/05/2025 10:01:18 BST,NOT_REVIEWED
10.190.234.36,1433,TCP,Microsoft Data Platform,1,4,4,0,,05/05/2025 9:28:51 BST,05/05/2025 9:31:22 BST,NOT_REVIEWED
10.190.63.13,3389,TCP,RDP,2,19,19,0,,30/04/2025 18:00:55 BST,02/05/2025 19:35:01 BST,NOT_REVIEWED
10.191.111.30,80,TCP,http,1,35778,35778,0,,01/05/2025 12:16:31 BST,30/05/2025 0:59:48 BST,NOT_REVIEWED
10.191.111.30,8321,TCP,,1,2,2,0,,06/05/2025 14:30:06 BST,06/05/2025 14:30:25 BST,NOT_REVIEWED
10.191.130.252,389,TCP,ldap,2,11451,11451,0,,30/04/2025 1:06:04 BST,29/05/2025 5:30:11 BST,NOT_REVIEWED
10.191.130.252,88,TCP,kerberos,2,2902,2902,0,,30/04/2025 1:55:39 BST,29/05/2025 5:31:31 BST,NOT_REVIEWED
10.191.130.252,135,TCP,DCE/RPC,2,1494,1494,0,,30/04/2025 1:00:32 BST,29/05/2025 5:30:22 BST,NOT_REVIEWED
10.191.130.252,49667,TCP,DCE/RPC,2,933,933,0,,30/04/2025 1:00:52 BST,29/05/2025 5:30:42 BST,NOT_REVIEWED
10.191.130.252,389,UDP,CLDAP,30,830,830,0,,30/04/2025 1:22:57 BST,29/05/2025 21:39:31 BST,NOT_REVIEWED
10.191.130.252,49667,TCP,LSARPC,2,465,465,0,,30/04/2025 2:09:18 BST,29/05/2025 5:01:31 BST,NOT_REVIEWED
10.191.130.252,389,TCP,,4,234,234,0,,30/04/2025 1:06:04 BST,29/05/2025 5:10:13 BST,NOT_REVIEWED
10.191.130.252,3268,TCP,ldap,1,204,204,0,,09/05/2025 16:40:05 BST,29/05/2025 4:51:48 BST,NOT_REVIEWED
10.191.130.252,123,UDP,ntp,2,197,197,0,,30/04/2025 1:20:47 BST,29/05/2025 5:24:36 BST,NOT_REVIEWED
10.191.130.252,445,TCP,netbios-ssn,12,155,155,0,,30/04/2025 1:16:18 BST,30/05/2025 0:01:33 BST,NOT_REVIEWED
10.191.130.252,59644,TCP,ms-netlogon,2,55,55,0,,30/04/2025 4:04:56 BST,24/05/2025 4:23:18 BST,NOT_REVIEWED
10.191.130.252,53519,TCP,ms-netlogon,1,11,11,0,,24/05/2025 15:29:38 BST,29/05/2025 4:50:18 BST,NOT_REVIEWED
10.191.130.252,59644,TCP,DCE/RPC,2,7,7,0,,30/04/2025 2:12:57 BST,22/05/2025 2:48:45 BST,NOT_REVIEWED
10.191.130.252,53519,TCP,DCE/RPC,1,3,3,0,,24/05/2025 17:19:54 BST,27/05/2025 4:04:42 BST,NOT_REVIEWED
10.191.130.252,135,TCP,epmap,1,2,2,0,,19/05/2025 17:36:41 BST,23/05/2025 21:30:27 BST,NOT_REVIEWED
10.191.130.252,111,UDP,,1,2,2,0,,14/05/2025 8:01:52 BST,14/05/2025 8:10:20 BST,NOT_REVIEWED
10.191.130.252,389,TCP,,1,1,1,0,,19/05/2025 17:53:01 BST,19/05/2025 17:53:01 BST,NOT_REVIEWED
10.191.130.252,389,TCP,,1,1,1,0,,19/05/2025 17:53:01 BST,19/05/2025 17:53:01 BST,NOT_REVIEWED
10.191.2.252,389,UDP,CLDAP,31,96,96,0,,30/04/2025 7:48:50 BST,29/05/2025 21:39:24 BST,NOT_REVIEWED
10.191.2.252,111,UDP,,1,2,2,0,,14/05/2025 7:57:57 BST,14/05/2025 8:06:26 BST,NOT_REVIEWED
10.191.2.252,137,UDP,netbios-ns,1,1,1,0,,04/05/2025 1:30:29 BST,04/05/2025 1:30:29 BST,NOT_REVIEWED
10.191.2.252,123,UDP,ntp,1,1,1,0,,28/05/2025 1:53:42 BST,28/05/2025 1:53:42 BST,NOT_REVIEWED
10.191.223.6,445,TCP,netbios-ssn,1,1,1,0,,30/04/2025 3:15:29 BST,30/04/2025 3:15:29 BST,NOT_REVIEWED
10.191.46.79,57944,UDP,stun-nat,1,1,1,0,,30/04/2025 7:41:01 BST,30/04/2025 7:41:01 BST,NOT_REVIEWED
10.191.46.79,44922,UDP,stun-nat,1,1,1,0,,30/04/2025 7:39:50 BST,30/04/2025 7:39:50 BST,NOT_REVIEWED
10.191.46.79,57944,UDP,stun-nat,1,1,1,0,,30/04/2025 7:41:01 BST,30/04/2025 7:41:01 BST,NOT_REVIEWED
10.191.46.79,59828,UDP,stun-nat,1,1,1,0,,30/04/2025 7:56:42 BST,30/04/2025 7:56:42 BST,NOT_REVIEWED
10.191.46.79,57944,UDP,stun-nat,1,1,1,0,,30/04/2025 7:41:01 BST,30/04/2025 7:41:01 BST,NOT_REVIEWED
10.191.46.79,44922,UDP,stun-nat,1,1,1,0,,30/04/2025 7:39:50 BST,30/04/2025 7:39:50 BST,NOT_REVIEWED
10.191.46.79,59828,UDP,stun-nat,1,1,1,0,,30/04/2025 7:56:42 BST,30/04/2025 7:56:42 BST,NOT_REVIEWED
10.191.46.79,45079,UDP,stun-nat,1,1,1,0,,30/04/2025 7:42:00 BST,30/04/2025 7:42:00 BST,NOT_REVIEWED
10.191.46.79,47871,UDP,stun-nat,1,1,1,0,,30/04/2025 8:23:42 BST,30/04/2025 8:23:42 BST,NOT_REVIEWED
10.191.46.79,47871,UDP,stun-nat,1,1,1,0,,30/04/2025 8:23:42 BST,30/04/2025 8:23:42 BST,NOT_REVIEWED
10.191.46.79,37876,UDP,stun-nat,1,1,1,0,,30/04/2025 7:49:42 BST,30/04/2025 7:49:42 BST,NOT_REVIEWED
10.191.46.79,39026,UDP,stun-nat,1,1,1,0,,30/04/2025 7:57:22 BST,30/04/2025 7:57:22 BST,NOT_REVIEWED
10.193.64.29,50016,UDP,,1,1,1,0,,28/05/2025 3:43:56 BST,28/05/2025 3:43:56 BST,NOT_REVIEWED
10.193.64.29,50016,UDP,,1,1,1,0,,28/05/2025 3:43:56 BST,28/05/2025 3:43:56 BST,NOT_REVIEWED
10.195.64.28,49721,UDP,stun-nat,1,1,1,0,,30/04/2025 7:36:05 BST,30/04/2025 7:36:05 BST,NOT_REVIEWED
10.195.64.29,5900,UDP,,1,2,2,0,,28/05/2025 2:20:49 BST,28/05/2025 2:29:14 BST,NOT_REVIEWED
10.196.141.135,5900,UDP,,1,1,1,0,,22/05/2025 8:00:45 BST,22/05/2025 8:00:45 BST,NOT_REVIEWED
10.196.141.19,50027,UDP,,1,1,1,0,,14/05/2025 7:16:22 BST,14/05/2025 7:16:22 BST,NOT_REVIEWED
10.196.141.19,50027,UDP,,1,1,1,0,,14/05/2025 7:16:22 BST,14/05/2025 7:16:22 BST,NOT_REVIEWED
10.196.141.19,50004,UDP,,1,1,1,0,,14/05/2025 7:16:22 BST,14/05/2025 7:16:22 BST,NOT_REVIEWED
10.196.141.19,5900,UDP,,1,1,1,0,,14/05/2025 7:30:56 BST,14/05/2025 7:30:56 BST,NOT_REVIEWED
10.196.141.19,50004,UDP,,1,1,1,0,,14/05/2025 7:16:22 BST,14/05/2025 7:16:22 BST,NOT_REVIEWED
10.196.141.59,50043,UDP,,1,1,1,0,,07/05/2025 10:19:46 BST,07/05/2025 10:19:46 BST,NOT_REVIEWED
10.197.10.10,53525,TCP,DCE/RPC,4,6731,6731,0,,26/05/2025 6:36:26 BST,30/05/2025 0:49:20 BST,NOT_REVIEWED
10.197.10.10,60882,TCP,DCE/RPC,2,3868,3868,0,,30/04/2025 23:26:21 BST,21/05/2025 15:52:31 BST,NOT_REVIEWED
10.197.10.10,135,TCP,DCE/RPC,5,2282,2282,0,,30/04/2025 23:26:30 BST,30/05/2025 0:48:55 BST,NOT_REVIEWED
10.197.10.10,60882,TCP,,2,176,176,0,,01/05/2025 0:12:16 BST,21/05/2025 15:01:13 BST,NOT_REVIEWED
10.197.10.10,53525,TCP,,3,167,167,0,,26/05/2025 8:15:56 BST,29/05/2025 15:23:30 BST,NOT_REVIEWED
10.197.10.10,445,TCP,netbios-ssn,4,42,42,0,,01/05/2025 1:40:04 BST,30/05/2025 0:14:42 BST,NOT_REVIEWED
10.197.10.10,135,TCP,epmap,2,6,6,0,,09/05/2025 9:28:54 BST,29/05/2025 9:41:28 BST,NOT_REVIEWED
10.197.10.10,60882,TCP,,1,4,4,0,,01/05/2025 5:03:12 BST,01/05/2025 5:04:02 BST,NOT_REVIEWED
10.197.10.101,389,UDP,CLDAP,32,91,91,0,,30/04/2025 7:42:04 BST,29/05/2025 23:26:29 BST,NOT_REVIEWED
10.197.10.101,445,TCP,netbios-ssn,14,34,34,0,,01/05/2025 6:02:15 BST,30/05/2025 0:01:25 BST,NOT_REVIEWED
10.197.10.101,88,TCP,kerberos,1,25,25,0,,13/05/2025 22:18:37 BST,13/05/2025 22:19:26 BST,NOT_REVIEWED
10.197.10.101,389,TCP,,2,2,2,0,,04/05/2025 11:42:03 BST,05/05/2025 4:24:15 BST,NOT_REVIEWED
10.197.10.101,123,UDP,ntp,1,1,1,0,,29/05/2025 6:24:16 BST,29/05/2025 6:24:16 BST,NOT_REVIEWED
10.197.10.101,123,UDP,ntp,1,1,1,0,,29/05/2025 6:24:16 BST,29/05/2025 6:24:16 BST,NOT_REVIEWED
10.197.10.5,52809,TCP,DCE/RPC,4,10792,10792,0,,26/05/2025 6:36:27 BST,30/05/2025 0:49:20 BST,NOT_REVIEWED
10.197.10.5,135,TCP,DCE/RPC,5,3112,3112,0,,30/04/2025 23:27:00 BST,30/05/2025 0:48:55 BST,NOT_REVIEWED
10.197.10.5,61187,TCP,DCE/RPC,2,2230,2230,0,,05/05/2025 4:33:58 BST,09/05/2025 15:57:06 BST,NOT_REVIEWED
10.197.10.5,64623,TCP,DCE/RPC,1,381,381,0,,21/05/2025 6:40:20 BST,21/05/2025 15:52:11 BST,NOT_REVIEWED
